feature,count,mean_activation,best_rank
39444,2,0.07169897854328156,13
6165,2,0.07129546627402306,7
27406,2,0.07124913483858109,10
15530,2,0.07122687995433807,10
23674,2,0.07081819325685501,10
13116,2,0.07074788585305214,6
25435,2,0.0701909177005291,12
3009,2,0.06956698000431061,14
44370,2,0.06918338686227798,7
11652,2,0.06877557188272476,12
46825,2,0.06853814795613289,13
22473,2,0.06836659833788872,12
21941,2,0.06800469383597374,7
8862,2,0.06774253956973553,10
3252,2,0.06743714213371277,9
14711,2,0.06698478758335114,14
37740,2,0.06668884307146072,12
10090,2,0.06579668074846268,12
39871,2,0.06575536727905273,10
25629,2,0.06515223905444145,13
25494,2,0.06505289301276207,13
48819,2,0.06501757726073265,12
15586,2,0.06445787101984024,13
29681,2,0.06387560814619064,16
26957,2,0.06374621763825417,14
38727,2,0.063507080078125,9
7029,2,0.06333762593567371,15
28583,2,0.06306909397244453,11
27009,2,0.06263694725930691,16
37058,2,0.062344565987586975,16
29114,2,0.061915818601846695,14
31580,2,0.0617366898804903,7
28302,2,0.060836926102638245,11
48790,2,0.06060921400785446,15
15446,2,0.06035534292459488,16
32796,2,0.060187846422195435,16
27893,2,0.06017421558499336,16
20464,2,0.059744901955127716,13
12743,2,0.05964140221476555,12
33771,2,0.05944737046957016,19
22234,2,0.05942440219223499,15
5794,2,0.059370655566453934,21
34833,2,0.05899758264422417,19
3586,2,0.05892518162727356,14
20671,2,0.0586291067302227,15
44680,2,0.058551227673888206,12
18755,2,0.05851608142256737,13
8775,2,0.05845276638865471,16
1909,2,0.05816801264882088,13
31936,2,0.058141736313700676,15
13510,2,0.05801546573638916,17
37384,2,0.05781976878643036,13
18624,2,0.057800620794296265,15
25156,2,0.0577680803835392,13
37964,2,0.057529743760824203,14
9369,2,0.05717267096042633,14
7769,2,0.057112015783786774,13
12943,2,0.056956857442855835,16
44110,2,0.05694274231791496,22
9684,2,0.05668199248611927,8
31519,2,0.056164221838116646,21
4692,2,0.05615605413913727,18
48690,2,0.05614480376243591,18
37225,2,0.05609483644366264,17
5525,2,0.05568758770823479,8
38406,2,0.05550900846719742,15
21289,2,0.055445218458771706,18
12643,2,0.055437810719013214,18
45952,2,0.05506166070699692,18
46717,2,0.05500713363289833,14
31076,2,0.05493566952645779,12
27493,2,0.05489506945014,16
33750,2,0.05479830503463745,18
22044,2,0.054761599749326706,14
27782,2,0.05456655099987984,13
44170,2,0.054513949900865555,15
20893,2,0.05449662730097771,20
19624,2,0.0544871985912323,14
40850,2,0.054448530077934265,20
8013,2,0.0544419065117836,16
886,2,0.05428247153759003,17
10589,2,0.054191648960113525,17
13261,2,0.05412716791033745,20
29272,2,0.05392565578222275,19
9277,2,0.053907401859760284,19
38981,2,0.05358533561229706,15
28305,2,0.05343427509069443,14
40810,2,0.05340228229761124,20
23642,2,0.0533195324242115,19
14749,2,0.053252801299095154,20
8260,2,0.05324430391192436,20
1780,2,0.05314760282635689,23
38900,2,0.05309459939599037,15
19233,2,0.05286962166428566,16
35363,2,0.05277986079454422,17
1912,2,0.05276697129011154,25
22164,2,0.05275965854525566,22
30221,2,0.05266290530562401,21
34425,2,0.05257738009095192,22
30113,2,0.05257049947977066,21
28422,2,0.05252089723944664,18
145,2,0.05234326794743538,23
47615,2,0.052126917988061905,20
17728,2,0.052104219794273376,21
3509,2,0.05198850482702255,17
22553,2,0.05192495137453079,19
14960,2,0.05180841311812401,22
45668,2,0.0517924539744854,22
15615,2,0.051687806844711304,15
27324,2,0.05158982798457146,20
1381,2,0.05140728875994682,17
43918,2,0.05140644684433937,18
26897,2,0.051380179822444916,23
42057,2,0.051330652087926865,19
30457,2,0.0512685663998127,23
13259,2,0.05119120329618454,16
38890,2,0.05118473991751671,18
22136,2,0.05116632208228111,23
21605,2,0.05116124823689461,17
44796,2,0.05116106942296028,18
33393,2,0.05107860639691353,18
45789,2,0.05102834850549698,18
45347,2,0.0509423203766346,26
27744,2,0.0509084053337574,31
48860,2,0.05046596750617027,22
7381,2,0.04997694492340088,26
30138,2,0.04997460916638374,23
7073,2,0.04992980137467384,27
1979,2,0.04991535097360611,17
11422,2,0.04990367963910103,25
28466,2,0.04987633228302002,18
6508,2,0.04986942186951637,21
37175,2,0.04963576793670654,25
24705,2,0.049476657062768936,30
24613,2,0.0494547002017498,16
15013,2,0.049286190420389175,23
7093,2,0.04925538972020149,16
12171,2,0.04912765696644783,17
11216,2,0.04909444972872734,20
194,2,0.04907479137182236,28
17351,2,0.049007825553417206,21
33809,2,0.048988938331604004,23
8343,2,0.04897122457623482,28
323,2,0.04896122217178345,22
20282,2,0.04894433915615082,20
37084,2,0.04880276322364807,15
11146,2,0.04868294298648834,24
6360,2,0.048500463366508484,21
18763,2,0.04818268492817879,24
45661,2,0.048142578452825546,20
12469,2,0.04810584336519241,23
48200,2,0.04808934032917023,20
7723,2,0.04807280749082565,19
37289,2,0.048004399985075,22
415,2,0.04798354208469391,29
37002,2,0.04797343537211418,27
38623,2,0.04796149209141731,21
4936,2,0.04780208319425583,21
46718,2,0.04766346886754036,17
35780,2,0.04764947667717934,20
15561,2,0.04757852852344513,26
1754,2,0.04756494611501694,24
45515,2,0.04719929397106171,24
15616,2,0.04719032719731331,22
23854,2,0.04713773727416992,23
42859,2,0.04713369160890579,22
15010,2,0.04709041491150856,28
2393,2,0.047076646238565445,21
37694,2,0.047066982835531235,25
14901,2,0.047005794942379,26
3038,2,0.04699300602078438,28
30906,2,0.04673285409808159,27
34345,2,0.046692464500665665,29
23637,2,0.04668789356946945,24
9814,2,0.046668071299791336,25
33249,2,0.046633679419755936,17
39213,2,0.04662211984395981,24
11956,2,0.046508368104696274,28
34240,2,0.04642186313867569,20
12655,2,0.046421147882938385,27
40970,2,0.04637826979160309,30
4728,2,0.04637736454606056,22
39290,2,0.04619523882865906,24
6473,2,0.045995794236660004,29
25078,2,0.04594426229596138,27
5821,2,0.045910708606243134,19
25605,2,0.04586304351687431,16
5553,2,0.04580393061041832,26
24375,2,0.04556627571582794,23
13448,2,0.04553072899580002,22
5246,2,0.045527707785367966,21
47921,2,0.04549378529191017,28
8288,2,0.045388687402009964,26
15606,2,0.04535233601927757,24
98,2,0.045314937829971313,20
36207,2,0.04505409672856331,22
39314,2,0.04501351714134216,25
26602,2,0.044971466064453125,28
44581,2,0.04483439028263092,28
4551,2,0.04471452161669731,26
31968,2,0.044654276221990585,29
23921,2,0.04464781656861305,25
2656,2,0.04437141492962837,23
9321,2,0.044339243322610855,21
39777,2,0.044312041252851486,27
26331,2,0.04430453106760979,28
33587,2,0.04417875409126282,24
38549,2,0.044063765555620193,27
48762,2,0.043739452958106995,28
35259,2,0.04371374100446701,23
35905,2,0.04362973943352699,24
35889,2,0.043544262647628784,27
19728,2,0.043370820581912994,27
23918,2,0.043324753642082214,24
44899,2,0.04328542947769165,30
33715,2,0.04289786517620087,31
12546,2,0.042524293065071106,27
45213,2,0.04247209057211876,32
38874,2,0.04206102713942528,24
36060,2,0.041701581329107285,24
26995,2,0.04155954718589783,30
35099,2,0.04155336320400238,25
15787,1,0.21094605326652527,4
44682,1,0.1819717139005661,1
13759,1,0.14592957496643066,4
49043,1,0.14496509730815887,7
387,1,0.14252969622612,4
32313,1,0.12404116988182068,8
38515,1,0.11948806792497635,10
7323,1,0.1088753417134285,7
48642,1,0.10755033791065216,6
12363,1,0.10562260448932648,6
28071,1,0.09794354438781738,7
46780,1,0.0960245132446289,8
34245,1,0.0958772674202919,13
44464,1,0.09486202895641327,8
29573,1,0.09454624354839325,11
44826,1,0.09325561672449112,11
34936,1,0.09002934396266937,11
20177,1,0.08966447412967682,13
44719,1,0.08671601116657257,10
29703,1,0.08548018336296082,7
4107,1,0.0821627825498581,9
6806,1,0.08097521960735321,7
42617,1,0.08079108595848083,8
41418,1,0.08027027547359467,11
21646,1,0.08013708889484406,12
2326,1,0.07964707165956497,12
22257,1,0.07861374318599701,13
8928,1,0.07819715887308121,13
24921,1,0.07756698876619339,14
29649,1,0.07686886936426163,13
41994,1,0.07667875289916992,12
2697,1,0.07666359841823578,8
17550,1,0.07652179896831512,7
11982,1,0.07643751800060272,15
22938,1,0.07574772834777832,16
2034,1,0.07525666058063507,13
7880,1,0.07482518255710602,11
48075,1,0.07429005205631256,15
46995,1,0.07404174655675888,15
21785,1,0.07319681346416473,14
34165,1,0.0728694349527359,17
18544,1,0.07264354825019836,14
23216,1,0.07254543155431747,12
21826,1,0.07234898954629898,19
34234,1,0.07187864184379578,15
43118,1,0.07126825302839279,11
4773,1,0.07113855332136154,14
33545,1,0.07090715318918228,17
17035,1,0.07037077099084854,16
45047,1,0.07023424655199051,14
26664,1,0.06987879425287247,13
13690,1,0.06977946311235428,10
935,1,0.06966729462146759,22
44695,1,0.0690663531422615,15
30985,1,0.06839639693498611,12
29527,1,0.0683446004986763,8
48862,1,0.06820420175790787,13
43430,1,0.06793990731239319,11
8263,1,0.0676993727684021,12
11117,1,0.0676313266158104,14
15031,1,0.06762713938951492,14
35818,1,0.06750493496656418,12
24258,1,0.06693258136510849,11
10038,1,0.06688227504491806,17
7394,1,0.0667252242565155,16
31247,1,0.06604959070682526,13
15498,1,0.06565628945827484,13
44334,1,0.065636545419693,20
8706,1,0.06534342467784882,14
38310,1,0.06533035635948181,18
31778,1,0.06531999260187149,17
14498,1,0.06516299396753311,17
15661,1,0.06511586159467697,16
7652,1,0.06500682234764099,18
29162,1,0.0649665892124176,18
3328,1,0.06467606872320175,11
39737,1,0.06453905254602432,11
29859,1,0.06417063623666763,15
38343,1,0.06408197432756424,13
28589,1,0.06407226622104645,17
30575,1,0.06401708722114563,21
47792,1,0.06398922204971313,13
46812,1,0.06387899070978165,16
46347,1,0.06380648165941238,21
10409,1,0.06364785134792328,16
15118,1,0.06361140310764313,20
32699,1,0.06324741244316101,22
397,1,0.06313657760620117,10
35357,1,0.0628935918211937,26
21910,1,0.06257526576519012,16
14777,1,0.06238119304180145,22
15746,1,0.06225215271115303,16
47961,1,0.06211963668465614,17
3123,1,0.062098730355501175,18
43008,1,0.06207834184169769,20
39817,1,0.06157677248120308,17
21870,1,0.061553820967674255,19
31616,1,0.06146291270852089,23
19759,1,0.06145143508911133,13
44822,1,0.060807786881923676,22
21062,1,0.06038612872362137,18
6345,1,0.060155920684337616,18
24513,1,0.060140930116176605,20
48683,1,0.060012854635715485,23
41068,1,0.05999036133289337,21
43667,1,0.05985568091273308,12
15363,1,0.05980435386300087,12
29856,1,0.059628963470458984,20
3007,1,0.05946984514594078,20
25987,1,0.0593232698738575,18
13625,1,0.059078581631183624,24
11589,1,0.05907505378127098,18
24890,1,0.05899915099143982,20
27413,1,0.058952897787094116,22
17453,1,0.0589318685233593,18
48202,1,0.058781228959560394,21
4996,1,0.058688290417194366,17
8406,1,0.05865081772208214,17
45848,1,0.0584351047873497,15
1132,1,0.058428168296813965,19
23947,1,0.058170631527900696,17
14347,1,0.05816939100623131,17
30874,1,0.05796971917152405,24
3090,1,0.05779856815934181,23
7359,1,0.05778094381093979,20
31716,1,0.0577104352414608,24
35911,1,0.0575815849006176,19
13234,1,0.05743107199668884,26
15026,1,0.057412419468164444,16
33447,1,0.057333968579769135,19
32558,1,0.057332299649715424,20
25166,1,0.0573183037340641,20
573,1,0.05727946013212204,29
47697,1,0.057250894606113434,26
23934,1,0.05721599608659744,20
23724,1,0.05709310621023178,22
12374,1,0.056965626776218414,23
47249,1,0.05686388909816742,21
6962,1,0.05684022232890129,24
8891,1,0.05675753206014633,30
2068,1,0.05666970834136009,16
10077,1,0.056666724383831024,25
30629,1,0.05666518211364746,17
21611,1,0.056517329066991806,20
46227,1,0.05651678889989853,16
17516,1,0.05651092156767845,19
20411,1,0.05650993064045906,21
2872,1,0.05648444965481758,18
700,1,0.056349944323301315,17
30225,1,0.05630429834127426,17
12001,1,0.056295741349458694,18
5247,1,0.05610430985689163,20
27218,1,0.05593379586935043,28
31492,1,0.05591578036546707,19
40373,1,0.05573993921279907,20
27903,1,0.05530508980154991,23
14604,1,0.055236902087926865,25
48856,1,0.05502854660153389,20
9183,1,0.05494408309459686,19
19729,1,0.05481179058551788,21
18018,1,0.05477175861597061,16
24288,1,0.054680515080690384,22
36749,1,0.0546475350856781,28
41157,1,0.05464398115873337,20
9884,1,0.054632753133773804,21
23052,1,0.0545516237616539,28
35791,1,0.05451546609401703,18
26307,1,0.054442618042230606,21
28706,1,0.05433604121208191,20
2607,1,0.05420798063278198,19
15716,1,0.054160505533218384,23
11803,1,0.053911928087472916,22
27204,1,0.05379989370703697,24
20348,1,0.05357886105775833,22
4903,1,0.05349808186292648,14
7683,1,0.05331855267286301,24
42684,1,0.05324961617588997,25
32166,1,0.05321304872632027,24
3128,1,0.05315084010362625,17
29470,1,0.053077828139066696,19
9831,1,0.05303395539522171,22
24608,1,0.05294889584183693,20
4594,1,0.05275499075651169,25
40730,1,0.052739668637514114,26
30469,1,0.052695758640766144,24
909,1,0.052632443606853485,26
11357,1,0.05261538177728653,12
11288,1,0.052544377744197845,26
46230,1,0.052542105317115784,20
10724,1,0.05253400281071663,17
36064,1,0.052508022636175156,17
2998,1,0.05243964493274689,27
41285,1,0.05243304371833801,30
49026,1,0.05237063765525818,15
44694,1,0.0523671917617321,17
46679,1,0.05235295742750168,31
8703,1,0.052337441593408585,22
35029,1,0.05226065218448639,25
23791,1,0.05219912528991699,22
19186,1,0.052140653133392334,30
36369,1,0.05176777392625809,27
12206,1,0.0516950860619545,30
28548,1,0.05169161409139633,19
792,1,0.05165378749370575,29
32477,1,0.05159038305282593,29
24120,1,0.051582738757133484,24
34453,1,0.05155119672417641,23
35990,1,0.05144819617271423,30
20187,1,0.05143652483820915,16
43375,1,0.05139009281992912,20
9299,1,0.05126600340008736,21
15938,1,0.05126512423157692,26
14014,1,0.051249630749225616,24
39901,1,0.051051825284957886,26
22996,1,0.05094314366579056,20
6576,1,0.05087800323963165,22
41535,1,0.050838619470596313,24
38622,1,0.0508287250995636,22
614,1,0.050631798803806305,25
12102,1,0.050596654415130615,28
11259,1,0.05055858939886093,21
38893,1,0.05047539994120598,26
12376,1,0.050250183790922165,22
48872,1,0.05023115128278732,20
14990,1,0.05019141361117363,30
29971,1,0.050175704061985016,32
37510,1,0.05016462504863739,30
35788,1,0.05015178397297859,22
36809,1,0.05013264715671539,22
17951,1,0.0501132570207119,22
12146,1,0.05007319897413254,32
32590,1,0.05006817728281021,21
31523,1,0.05006030946969986,20
18373,1,0.05004788935184479,25
29260,1,0.04997773468494415,28
17635,1,0.04988754168152809,28
4643,1,0.04987330362200737,25
10881,1,0.0498596727848053,32
14567,1,0.04984057694673538,23
21122,1,0.04982370138168335,30
5529,1,0.0497904047369957,31
32258,1,0.0496935099363327,26
20995,1,0.04966476559638977,28
16679,1,0.04961111396551132,26
11693,1,0.04957916587591171,24
18452,1,0.04957852512598038,25
20742,1,0.04940208047628403,31
40591,1,0.04940001666545868,28
13946,1,0.04939192533493042,22
42737,1,0.04937324672937393,20
23757,1,0.04932204633951187,26
42904,1,0.04930819571018219,21
28377,1,0.04918766766786575,30
18919,1,0.04914252460002899,25
4747,1,0.049139298498630524,26
42383,1,0.04908706992864609,27
46414,1,0.0490165576338768,31
10265,1,0.048893287777900696,27
5812,1,0.048873212188482285,29
29355,1,0.04886374622583389,23
35814,1,0.048829272389411926,25
24758,1,0.04879964143037796,29
41277,1,0.04879095405340195,22
31704,1,0.04873627796769142,22
46900,1,0.04873605817556381,29
4848,1,0.04863227903842926,25
2439,1,0.0485798679292202,29
48134,1,0.04855826497077942,25
30269,1,0.048444196581840515,23
6276,1,0.0483805313706398,28
10657,1,0.04835402965545654,23
26179,1,0.04832208529114723,29
7654,1,0.04831255227327347,17
32326,1,0.04827975481748581,27
23992,1,0.04823353886604309,28
637,1,0.04823344945907593,30
36810,1,0.048198893666267395,27
31830,1,0.04819845035672188,28
29110,1,0.048189591616392136,27
48603,1,0.04818074405193329,24
31530,1,0.04816886782646179,27
13149,1,0.04802714288234711,26
10952,1,0.04796866327524185,22
21831,1,0.04796599969267845,32
342,1,0.047944556921720505,28
7703,1,0.04793016240000725,24
1152,1,0.047839272767305374,21
39576,1,0.04774567857384682,30
17770,1,0.04774412885308266,22
45772,1,0.047725580632686615,30
44875,1,0.047720007598400116,17
22860,1,0.04763808846473694,28
42448,1,0.04762037843465805,31
11854,1,0.04760270565748215,26
38809,1,0.04756861552596092,28
16291,1,0.0474974662065506,27
29296,1,0.04748863726854324,29
35320,1,0.04747790843248367,27
39500,1,0.047413796186447144,29
44979,1,0.047409407794475555,26
33464,1,0.04739421606063843,28
23397,1,0.04735950380563736,24
42025,1,0.047342292964458466,30
11937,1,0.04733674228191376,31
15620,1,0.04731803387403488,23
2519,1,0.04728998988866806,21
48006,1,0.0472831204533577,18
25355,1,0.04728057608008385,24
40286,1,0.047195546329021454,28
41388,1,0.047177866101264954,29
41284,1,0.047163911163806915,28
3963,1,0.04716355726122856,28
35429,1,0.047045424580574036,26
42806,1,0.04703950881958008,27
34048,1,0.046983011066913605,28
46257,1,0.046960171312093735,26
17206,1,0.04694230109453201,20
18382,1,0.046917833387851715,28
26110,1,0.04688877984881401,20
27702,1,0.04673416540026665,27
27361,1,0.046671487390995026,28
29680,1,0.046669408679008484,28
20053,1,0.046601444482803345,30
48892,1,0.04659534990787506,27
23202,1,0.046541500836610794,27
16996,1,0.046511635184288025,22
14139,1,0.04650728404521942,30
47656,1,0.04648006334900856,29
40199,1,0.04642336815595627,32
25535,1,0.04642138630151749,29
14815,1,0.04641377925872803,31
21283,1,0.04640206694602966,30
39033,1,0.04638536274433136,26
24410,1,0.046375080943107605,25
41101,1,0.04634787142276764,28
13258,1,0.04632752761244774,27
6180,1,0.046288181096315384,31
13503,1,0.046229347586631775,25
18598,1,0.046178534626960754,31
36903,1,0.04614097625017166,28
18484,1,0.04612934961915016,27
24376,1,0.04611804336309433,30
17670,1,0.046083759516477585,31
26720,1,0.04607688635587692,20
23450,1,0.046055592596530914,26
44874,1,0.046050649136304855,29
19270,1,0.04604347050189972,28
7616,1,0.046023253351449966,25
39486,1,0.045997098088264465,25
20793,1,0.04598352685570717,28
30818,1,0.045954592525959015,25
21155,1,0.0459490641951561,32
30375,1,0.04591480270028114,29
849,1,0.045910466462373734,25
5243,1,0.04587595909833908,22
37178,1,0.04584405943751335,27
17282,1,0.045832082629203796,27
29499,1,0.045792050659656525,31
7961,1,0.04574477672576904,32
47040,1,0.045716866850852966,26
34970,1,0.0456685870885849,24
42797,1,0.04566802829504013,28
35441,1,0.04566607624292374,24
26053,1,0.04562245309352875,28
32801,1,0.04560907185077667,25
15852,1,0.04541493207216263,31
35723,1,0.04540842026472092,26
33265,1,0.04540146514773369,31
20380,1,0.045360349118709564,29
19386,1,0.04534759372472763,24
22667,1,0.045347198843955994,31
8334,1,0.045332811772823334,29
25338,1,0.045303624123334885,27
21895,1,0.04528908431529999,27
5272,1,0.04524829238653183,26
32761,1,0.04519932344555855,27
43858,1,0.04516780376434326,29
997,1,0.04513151943683624,32
35924,1,0.045131247490644455,27
37505,1,0.045069389045238495,27
45431,1,0.04506024718284607,24
22096,1,0.045046936720609665,30
47624,1,0.045041292905807495,28
32325,1,0.04503349959850311,26
37128,1,0.0450054369866848,32
38195,1,0.04497666656970978,31
31118,1,0.04494380205869675,30
15044,1,0.044917963445186615,22
24840,1,0.044870126992464066,24
42126,1,0.04484742507338524,29
35534,1,0.044846657663583755,30
154,1,0.044823385775089264,29
40332,1,0.044791080057621,29
3720,1,0.044783130288124084,31
37148,1,0.044780801981687546,32
29543,1,0.044764675199985504,32
30965,1,0.044763967394828796,31
24152,1,0.04476296156644821,27
15987,1,0.044751740992069244,22
20835,1,0.04472959041595459,31
48230,1,0.04468834400177002,31
16190,1,0.04460550472140312,27
23237,1,0.04460451751947403,30
853,1,0.0445818230509758,25
34804,1,0.04456248879432678,22
16706,1,0.0445319265127182,29
20302,1,0.04446164518594742,22
43442,1,0.04440253973007202,28
45077,1,0.04433295503258705,31
31881,1,0.0443299375474453,25
15725,1,0.04432907700538635,27
10158,1,0.04432244971394539,24
30918,1,0.04427783563733101,25
8767,1,0.04425719752907753,24
30942,1,0.044254057109355927,26
43841,1,0.0442248210310936,30
9976,1,0.04420899599790573,27
37517,1,0.04419562220573425,24
45393,1,0.04417800158262253,25
34949,1,0.04416247457265854,27
8422,1,0.04411522299051285,31
13427,1,0.04403814673423767,27
25495,1,0.04401745647192001,29
28597,1,0.04398837313055992,29
20486,1,0.043987907469272614,29
20199,1,0.04398449510335922,26
44344,1,0.04396890476346016,30
16742,1,0.04392678663134575,30
13458,1,0.043907586485147476,27
11816,1,0.043858833611011505,32
43642,1,0.043806932866573334,29
21518,1,0.043739814311265945,23
26225,1,0.04372164607048035,31
43472,1,0.04371858388185501,29
9975,1,0.043696753680706024,28
25553,1,0.043666355311870575,25
40981,1,0.043637923896312714,30
29785,1,0.04361169785261154,26
14900,1,0.04359827935695648,27
31983,1,0.043532658368349075,27
24083,1,0.043524712324142456,29
39014,1,0.04346942901611328,24
18987,1,0.043405987322330475,30
23562,1,0.043403513729572296,18
17045,1,0.04338753968477249,31
8371,1,0.04322928190231323,29
28409,1,0.04321599751710892,25
37881,1,0.043212730437517166,29
8651,1,0.043108657002449036,26
11325,1,0.04309163987636566,27
25866,1,0.04308931902050972,18
19881,1,0.04304726421833038,31
42086,1,0.043027348816394806,29
13288,1,0.042939797043800354,27
33291,1,0.04290766268968582,24
9959,1,0.04277825355529785,31
19892,1,0.04273371398448944,26
39971,1,0.042673710733652115,21
46931,1,0.042620934545993805,28
29557,1,0.04262050241231918,32
26966,1,0.042575616389513016,24
22639,1,0.04243272542953491,27
11109,1,0.04242527484893799,22
25924,1,0.042396608740091324,32
26275,1,0.04236524552106857,29
13285,1,0.04236249998211861,29
23907,1,0.0423482209444046,32
41380,1,0.04234718158841133,24
47911,1,0.042263537645339966,28
33672,1,0.042261529713869095,32
43418,1,0.04225067421793938,25
20971,1,0.04222613200545311,29
10732,1,0.04218262806534767,29
29096,1,0.04214939475059509,31
19089,1,0.042143844068050385,24
3319,1,0.042121630162000656,26
15455,1,0.042064763605594635,32
7507,1,0.04205808416008949,27
6429,1,0.04198911041021347,31
20241,1,0.041970495134592056,32
19955,1,0.04196217656135559,28
26759,1,0.04190780967473984,30
6981,1,0.041787952184677124,27
40937,1,0.04172402247786522,30
17299,1,0.04172114282846451,23
22182,1,0.041720278561115265,30
43752,1,0.041628822684288025,29
1151,1,0.04158632457256317,27
26527,1,0.04151501506567001,31
13878,1,0.04145807772874832,21
14837,1,0.04140862822532654,26
48903,1,0.04132942110300064,31
12079,1,0.041242845356464386,28
13329,1,0.0412256121635437,28
11804,1,0.04110865294933319,28
12337,1,0.04107791185379028,27
13870,1,0.04104588180780411,24
31648,1,0.041002631187438965,31
42043,1,0.040998026728630066,30
27373,1,0.04069293662905693,32
23083,1,0.04065607488155365,28
27697,1,0.04048556834459305,28
2415,1,0.040230557322502136,31
24233,1,0.0401577390730381,22
32074,1,0.040125198662281036,32
30659,1,0.0398920439183712,27
21961,1,0.0398835614323616,26
45455,1,0.03982534632086754,27
17945,1,0.039316751062870026,32
13803,1,0.03925098851323128,30
37190,1,0.03920130804181099,27
34407,1,0.03826674818992615,28
3323,1,0.0372186042368412,31
34279,1,0.03636420518159866,27
16200,1,0.03613827005028725,29
7408,1,0.03608370199799538,22
15,1,0.0,17
